"id","Appliances"
"1362",107.403242823702
"1363",107.732100311405
"1364",111.832927289881
"1365",101.336047770583
"1366",103.687440461457
"1367",99.4721557867609
"1368",110.142034281121
"1369",101.27111972059
"1370",105.067411624225
"1371",104.687310718553
"1372",107.817875983925
"1373",107.342155755122
"1374",111.53829053501
"1375",106.75231678372
"1376",108.959444293
"1377",112.671201983098
"1378",113.035838154401
"1379",107.234196457742
"1380",103.923272334462
"1381",105.104066802207
"1382",104.700100393537
"1383",104.815393243775
"1384",104.572263769276
"1385",101.50965505975
"1386",104.365535505543
"1387",106.202062195856
"1388",104.309810480689
"1389",113.608565132154
"1390",107.319631839863
"1391",104.945334919397
"1392",121.873122197336
"1393",104.280690270149
"1394",106.534981821509
"1395",105.766472110436
"1396",103.637685827734
"1397",104.338292570076
"1398",103.68581113273
"1399",111.095149795308
"1400",105.846635591534
"1401",103.336781706696
"1402",103.932253942732
"1403",106.322999057092
"1404",101.031814880086
"1405",107.569173111728
"1406",101.911799617501
"1407",109.840457993433
"1408",116.006184063916
"1409",106.388130022836
"1410",112.416495814024
"1411",105.003132063669
"1412",105.303788235368
"1413",105.715490717784
"1414",111.956946849667
"1415",105.21772686786
"1416",103.105538096516
"1417",103.440011361803
"1418",103.789165098151
"1419",107.28417056127
"1420",105.751570196874
"1421",110.334470570408
"1422",107.083930559744
"1423",111.602111656757
"1424",107.284757867368
"1425",110.66456852299
"1426",106.734367875071
"1427",108.664195384799
"1428",106.551177414759
"1429",105.046985092914
"1430",102.75688377539
"1431",110.708109572064
"1432",105.357640138265
"1433",103.981529887566
"1434",103.763446298718
"1435",105.17147247037
"1436",106.602755134701
"1437",102.589089857541
"1438",108.686312297946
"1439",102.833863529727
"1440",103.74348108633
"1441",108.798565988348
"1442",103.755495548859
"1443",108.056518840448
"1444",103.155461062562
"1445",107.281281334273
"1446",105.551939188059
"1447",103.398903696625
"1448",102.411599755106
"1449",105.269706580794
"1450",104.024961708688
"1451",106.019297669754
"1452",103.995856433547
"1453",101.742484240147
"1454",113.031331273249
"1455",110.780300988304
"1456",111.2198623197
"1457",101.299511198588
"1458",103.722316101435
"1459",113.77598534799
"1460",103.215162447551
"1461",103.607022648765
"1462",107.247445040493
"1463",105.503874709288
"1464",103.236970137968
"1465",106.430967384358
"1466",107.809683266996
"1467",103.084180557239
"1468",113.217766289306
"1469",104.474608580721
"1470",103.470143896317
"1471",103.840892211481
"1472",106.281850058275
"1473",107.584860334007
"1474",110.453429681695
"1475",103.658712219502
"1476",106.174404590708
"1477",104.045966955786
"1478",103.943360276889
"1479",105.187108611336
"1480",108.774419306196
"1481",110.794294275649
"1482",105.829005146891
"1483",102.234702748589
"1484",108.694847077423
"1485",104.117521517672
"1486",104.221314516649
"1487",103.167400416917
"1488",108.770968059208
"1489",112.339667078448
"1490",103.584790707393
"1491",102.932089449765
"1492",103.894145788924
"1493",106.427710988521
"1494",106.025079835149
"1495",105.932484512232
"1496",105.070648811692
"1497",103.610180904639
"1498",109.362296565338
"1499",105.806459196872
"1500",108.805114545373
"1501",108.67437459494
"1502",109.696548116613
"1503",111.059988166091
"1504",101.643426251121
"1505",105.873274429135
"1506",115.067444434744
"1507",110.379778302486
"1508",105.571618044839
"1509",105.026160704542
"1510",105.356894697951
"1511",114.173196442859
"1512",103.517266958563
"1513",103.045972083969
"1514",104.208768681242
"1515",105.846678315509
"1516",108.655065060379
"1517",107.790671026019
"1518",101.41320960425
"1519",111.826090734106
"1520",105.275016559303
"1521",104.418197263471
"1522",103.62741766433
"1523",115.484159552337
"1524",104.469438743209
"1525",104.000815630452
"1526",106.041894954902
"1527",107.26910835477
"1528",102.175189567726
"1529",111.293315823982
"1530",109.532369271798
"1531",103.611319673891
"1532",107.441559540351
"1533",103.579360281379
"1534",103.429693166182
"1535",108.697098579152
"1536",107.244967542522
"1537",104.394887249678
"1538",101.113333511705
"1539",104.781698804058
"1540",105.376011979885
"1541",104.589207726298
"1542",104.010102946665
"1543",114.133890646283
"1544",108.374545115176
"1545",109.019689883806
"1546",104.989882106151
"1547",113.80015515526
"1548",105.276056102822
"1549",103.299654418736
"1550",102.195345627852
"1551",104.798842936876
"1552",104.170625227336
"1553",104.214883499119
"1554",105.053026820707
"1555",111.34267862071
"1556",101.730323479175
"1557",103.769730259752
"1558",103.594613813251
"1559",100.680050864661
"1560",106.40162108953
"1561",108.415360744563
"1562",107.193829155893
"1563",103.055099405509
"1564",106.920695293467
"1565",104.47004740524
"1566",105.224838816088
"1567",110.615471667388
"1568",103.441474474825
"1569",103.384491100878
"1570",108.267811204921
"1571",104.098121800257
"1572",112.753256489914
"1573",114.081324661965
"1574",112.168863290194
"1575",104.893561560913
"1576",103.192903784675
"1577",104.950545697817
"1578",100.300570457633
"1579",107.503798328248
"1580",107.361677765845
"1581",105.81070356493
"1582",113.342675111403
"1583",104.023249790004
"1584",103.148059328327
"1585",103.248055417639
"1586",104.935096043452
"1587",106.913388935404
"1588",107.567477465037
"1589",111.934972720978
"1590",103.191974557465
"1591",105.422258799946
"1592",104.367987858209
"1593",104.693653780731
"1594",103.463462410629
"1595",104.599077131869
"1596",103.295577095549
"1597",105.027278779189
"1598",103.070694874983
"1599",106.583179634767
"1600",104.904139627967
"1601",107.061869350119
"1602",105.017486046626
"1603",105.92228096492
"1604",104.281179553004
"1605",105.730685851656
"1606",107.685409588344
"1607",108.073387493144
"1608",115.001614234569
"1609",105.099876717693
"1610",107.382103960047
"1611",102.40202648886
"1612",107.728009029889
"1613",106.551437788821
"1614",102.987971864342
"1615",105.026617225773
"1616",112.046621408324
"1617",108.541379277782
"1618",105.926589870457
"1619",105.815093271935
"1620",104.505528120704
"1621",104.44987390815
"1622",113.316099147032
"1623",104.545532946714
"1624",107.885915565091
"1625",109.490510583264
"1626",102.574938186175
"1627",102.167188030015
"1628",105.218119141614
"1629",107.391548748351
"1630",106.206350803571
"1631",103.715384247076
"1632",103.851615192862
"1633",106.618513335784
"1634",104.01008203145
"1635",102.445211017192
"1636",106.726648480628
"1637",103.765942381653
"1638",108.017687464893
"1639",103.182644905125
"1640",109.601602631907
"1641",104.933850309519
"1642",107.349512131862
"1643",112.420586927684
"1644",103.901123493239
"1645",106.521203779874
"1646",106.940392868615
"1647",102.962932150239
"1648",105.068582128866
"1649",111.928123916942
"1650",107.805677675879
"1651",103.194220546938
"1652",104.47047966132
"1653",102.14367666894
"1654",104.878419408476
"1655",105.548812684677
"1656",105.914649754
"1657",104.867885446734
"1658",102.553151104189
"1659",104.032871181663
"1660",103.10914324338
"1661",107.218105491782
"1662",104.458539832854
"1663",104.461504033358
"1664",106.455422305776
"1665",104.65980851911
"1666",100.821236739683
"1667",104.725685020436
"1668",104.947614411996
"1669",109.258046116012
"1670",105.438262572724
"1671",103.809793694312
"1672",105.277586143903
"1673",111.399154808641
"1674",112.784938428119
"1675",104.975709273056
"1676",112.399538011615
"1677",102.558315011068
"1678",105.18699290344
"1679",103.934074431762
"1680",108.200415712469
"1681",108.235812557361
"1682",104.494315233961
"1683",106.053242824383
"1684",113.335728918764
"1685",107.549688163494
"1686",107.299186357962
"1687",104.106545057001
"1688",109.449805135884
"1689",105.850115306373
"1690",110.616045102867
"1691",100.572486638052
"1692",104.057471652422
"1693",105.176309837668
"1694",107.663107959547
"1695",103.91566489199
"1696",102.809966946295
"1697",105.921434252075
"1698",102.821352436371
"1699",109.853683643061
"1700",105.523401610773
"1701",109.627885078516
"1702",107.434870634788
"1703",112.309322660244
"1704",110.047515151798
"1705",109.037733903137
"1706",102.560799239649
"1707",110.508442892633
"1708",105.317092534731
"1709",108.207177991141
"1710",106.277670226349
"1711",107.947995999972
"1712",104.012191123145
"1713",104.10403586236
"1714",105.683106707996
"1715",104.533902840985
"1716",101.936909086405
"1717",105.985109642116
"1718",105.413342740268
"1719",103.587482570049
"1720",106.379958847422
"1721",105.640208097099
"1722",101.730941092422
"1723",118.257998479125
"1724",103.485540616032
"1725",107.842624194973
"1726",111.166671455326
"1727",105.281377216181
"1728",104.883617450943
"1729",103.505115786499
"1730",102.528367485686
"1731",104.734486395139
"1732",103.06296067966
"1733",106.651584679608
"1734",108.23756756472
"1735",119.716596622017
"1736",110.754224450063
"1737",102.34970304241
"1738",103.621513040247
"1739",103.149698151076
"1740",105.072969967877
"1741",110.804535960182
"1742",103.42098199837
"1743",105.150698878549
"1744",103.313435548554
"1745",105.630012239333
"1746",115.615287346152
"1747",108.869404320002
"1748",107.861135108267
"1749",107.035002869696
"1750",102.444985270244
"1751",111.601731546769
"1752",111.63472318163
"1753",108.623854639435
"1754",105.806696328987
"1755",103.26921797741
"1756",103.333955451855
"1757",105.337105464813
"1758",102.569872469755
"1759",109.64183755974
"1760",110.333260941227
"1761",110.376898953332
"1762",105.121226751884
"1763",103.9071791001
"1764",104.802239600119
"1765",104.425526809874
"1766",103.067479248499
"1767",103.782736799902
"1768",112.709948451497
"1769",115.581271751388
"1770",106.359287108396
"1771",103.194540266685
"1772",101.99128271409
"1773",105.857925355418
"1774",108.316704786436
"1775",107.939328511949
"1776",113.541176394574
"1777",105.240222293002
"1778",101.492060421271
"1779",108.492063283815
"1780",104.510647279495
"1781",105.705242592836
"1782",107.707787192264
"1783",103.614751921125
"1784",110.291321375746
"1785",105.692850646884
"1786",104.474674594677
"1787",107.684096159983
"1788",102.959531159001
"1789",111.866888004329
"1790",104.903343038875
"1791",108.39810557861
"1792",104.115162228253
"1793",104.07085268491
"1794",103.698032306843
"1795",103.777669442414
"1796",109.177020640271
"1797",107.04567471716
"1798",104.83945274454
"1799",105.536390080977
"1800",101.63811230376
"1801",111.665856380287
"1802",104.730968229936
"1803",108.835985730294
"1804",103.577881631725
"1805",100.379612870739
"1806",105.419745866787
"1807",104.12045289932
"1808",100.648702862056
"1809",100.9531391311
"1810",105.828696190744
"1811",102.694698062392
"1812",110.333830332041
"1813",105.268945194454
"1814",101.916001924991
"1815",102.352875723547
"1816",104.20818949866
"1817",105.146444920961
"1818",106.645994860648
"1819",102.638212189249
"1820",104.235814067596
"1821",102.954392626808
"1822",107.803741696634
"1823",108.802802556275
"1824",104.156600133707
"1825",105.426400652473
"1826",103.923316346983
"1827",112.964519546938
"1828",106.580091551899
"1829",102.25004938866
"1830",104.66397734243
"1831",103.388580828647
"1832",109.859466644835
"1833",107.285481016545
"1834",107.937745024913
"1835",103.287502217787
"1836",104.793591131328
"1837",100.973591224103
"1838",108.715515651797
"1839",102.743017714742
"1840",103.948444180232
"1841",110.908230322471
"1842",108.345300929413
"1843",103.38093747298
"1844",108.429224719791
"1845",103.795022988054
"1846",103.559521969395
"1847",104.361887146922
"1848",107.864547801697
"1849",113.131731899489
"1850",102.762807255985
"1851",103.063009359763
"1852",110.481147147632
"1853",106.610723531887
"1854",108.667531760292
"1855",106.273918675583
"1856",106.696590726176
"1857",106.479153282923
"1858",106.596711989879
"1859",104.923768422242
"1860",109.680895735131
"1861",111.061679188276
"1862",103.165264856362
"1863",106.515625178338
"1864",106.517271221839
"1865",106.507901335092
"1866",107.012341005296
"1867",103.901377489132
"1868",105.349512796849
"1869",109.083307221287
"1870",113.288459937922
"1871",103.181000464784
"1872",103.002925900719
"1873",103.955778426352
"1874",104.857861249494
"1875",104.742484687272
"1876",103.70245251215
"1877",107.495410509564
"1878",105.331522707213
"1879",106.042306083262
"1880",109.022718543153
"1881",108.909176927748
"1882",106.631647249239
"1883",104.320238441978
"1884",101.58104559654
"1885",105.895450849159
"1886",107.023091879958
"1887",115.059796375543
"1888",104.726016034947
"1889",101.984399355539
"1890",103.8542936607
"1891",103.971117155215
"1892",109.487346898943
"1893",106.034573837584
"1894",109.008137434342
"1895",105.891757706124
"1896",104.639945191361
"1897",110.677210600991
"1898",107.159830359769
"1899",101.691164035479
"1900",105.730927871459
"1901",107.727211112591
"1902",109.929575086453
"1903",116.603182395714
"1904",107.378201834256
"1905",112.894430013874
"1906",108.569799406295
"1907",104.484790436829
"1908",105.304889870901
"1909",105.404865504032
"1910",109.891988316921
"1911",106.523986970176
"1912",106.286888431454
"1913",105.636851518064
"1914",106.101475932289
"1915",100.064121495958
"1916",108.709154359889
"1917",103.605587562064
"1918",106.042063300037
"1919",107.291249500259
"1920",103.496587831252
"1921",104.777316856531
"1922",107.807994441391
"1923",109.991766766634
"1924",104.285596753849
"1925",102.699827486687
"1926",103.302557782253
"1927",103.652049974893
"1928",102.711932176779
"1929",104.423643107373
"1930",104.548878242684
"1931",103.254327878332
"1932",104.676419904362
"1933",109.005063261663
"1934",103.764737358141
"1935",111.644802112196
"1936",104.859405388037
"1937",102.870898755254
"1938",105.625844466242
"1939",107.688168138763
"1940",102.476742415206
"1941",102.355207180091
"1942",112.04431000093
"1943",106.443937153889
"1944",101.452911537872
"1945",110.277454840317
"1946",105.205624886232
"1947",102.946567774937
"1948",104.553422729784
"1949",105.951399153439
"1950",105.710042112575
"1951",108.724607079405
"1952",107.446059160038
"1953",105.855855574191
"1954",107.840959860092
"1955",106.76654959899
"1956",101.926254790008
"1957",103.837625020266
"1958",101.413744976336
"1959",109.473945782781
"1960",107.382233339294
"1961",107.450851110355
"1962",103.970576366368
"1963",109.249857119563
"1964",103.41264801214
"1965",109.986762081775
"1966",103.585721010471
"1967",106.367657897089
"1968",106.849707369073
"1969",105.76871918177
"1970",105.698717359557
"1971",102.712322627175
"1972",104.494991239049
"1973",105.569216435445
"1974",106.526426492935
"1975",111.665760583963
"1976",103.183585108764
"1977",109.940350342407
"1978",118.219812416338
"1979",106.467379809783
"1980",116.108474048254
"1981",105.163281583918
"1982",106.803376303623
"1983",104.116881898687
"1984",103.823173769009
"1985",108.213684298124
"1986",105.965052141983
"1987",103.604465061397
"1988",111.752781011373
"1989",109.479759679249
"1990",107.045438212586
"1991",106.402781065209
"1992",104.658324409512
"1993",109.965158322034
"1994",104.904889241276
"1995",105.967391264402
"1996",105.181195911113
"1997",105.055739744941
"1998",105.18936945082
"1999",105.571043318891
"2000",104.531348341976
"2001",105.537822491376
"2002",107.963054521369
"2003",102.279688183584
"2004",107.616469039723
"2005",105.36256512986
"2006",106.157255063082
"2007",102.413184172942
"2008",106.210655077225
"2009",106.266073686662
"2010",104.222460860564
"2011",104.388200406358
"2012",104.667309606409
"2013",103.827276783843
"2014",105.304643446096
"2015",103.932215535545
"2016",108.774533737188
"2017",110.125817121188
"2018",112.036586952466
"2019",109.848395396156
"2020",104.041923017451
"2021",107.099639721019
"2022",108.372202708941
"2023",109.453440133394
"2024",103.07110779783
"2025",108.005280997748
"2026",104.805594305401
"2027",105.743942175953
"2028",109.312310694275
"2029",104.420491758704
"2030",103.748031713204
"2031",100.859982187064
"2032",111.678034279963
"2033",103.820137209457
"2034",107.868398354665
"2035",106.968572819879
"2036",101.544170561298
"2037",106.414400376857
"2038",103.454735267403
"2039",105.541438161693
"2040",103.918151197206
"2041",103.507203459565
"2042",105.753061035253
"2043",102.829784693759
"2044",104.612453488581
"2045",104.46647988813
"2046",107.688247472643
"2047",102.988986225937
"2048",106.469313487243
"2049",105.811128461849
"2050",103.567692248555
"2051",103.313896267678
"2052",103.422258907679
"2053",104.006686425755
"2054",104.571673956961
"2055",112.705071542672
"2056",104.520452057561
"2057",109.335337689224
"2058",105.115793684898
"2059",110.655951795532
"2060",103.304548679323
"2061",103.176116516992
"2062",103.979867630875
"2063",108.834441893122
"2064",112.969898076222
"2065",103.070396730099
"2066",103.655117223776
"2067",104.003134466711
"2068",110.950875688874
"2069",102.174748066432
"2070",104.1161695783
"2071",104.160793002143
"2072",104.393688451661
"2073",105.852024413246
"2074",109.38919540271
"2075",105.937203969398
"2076",103.439786129074
"2077",105.145403307854
"2078",105.63381093931
"2079",104.832292890059
"2080",104.567814211832
"2081",111.842911333842
"2082",103.403948264383
"2083",105.622865123082
"2084",106.981578586673
"2085",113.605229631689
"2086",103.582124235083
"2087",106.245188654819
"2088",109.858488798869
"2089",104.646227294594
"2090",105.586623353583
"2091",103.258633271732
"2092",104.459615813602
"2093",111.174131918884
"2094",114.63740058611
"2095",106.633856831881
"2096",110.107827921221
"2097",114.83683867893
"2098",106.044283859564
"2099",108.04607221687
"2100",104.495664823927
"2101",105.216566341901
"2102",104.749518870438
"2103",103.706880424095
"2104",109.878976298737
"2105",106.864870050459
"2106",107.016232729852
"2107",104.584687827496
"2108",104.829084494231
"2109",109.919434445459
"2110",105.501197893579
"2111",104.124046998964
"2112",103.659738428311
"2113",101.243704519821
"2114",110.572960233175
"2115",101.546822168954
"2116",105.878464782649
"2117",105.171840305014
"2118",107.613196711645
"2119",103.805487968108
"2120",110.484900238516
"2121",106.087547311705
"2122",101.727247812814
"2123",107.824073233928
"2124",104.474593066172
"2125",103.935712352282
"2126",103.773211656069
"2127",112.54850408831
"2128",107.393018798875
"2129",101.076571713596
"2130",106.058198022028
"2131",106.879778701267
"2132",104.339585720451
"2133",106.279500213316
"2134",107.885320170892
"2135",104.119282068806
"2136",103.481638197478
"2137",102.534623248901
"2138",107.2372792266
"2139",106.354582186127
"2140",114.17627748787
"2141",109.54350312802
"2142",112.359344407632
"2143",105.383828062309
"2144",104.614553534009
"2145",105.55007854533
"2146",106.60066174935
"2147",104.713293167092
"2148",102.266143277766
"2149",108.245416201717
"2150",103.898545293272
"2151",103.926412520207
"2152",111.694614637937
"2153",104.260818048486
"2154",106.464465244025
"2155",104.374466749018
"2156",104.235461674859
"2157",103.468938526807
"2158",102.764007871536
"2159",104.21611696348
"2160",114.895550587793
"2161",108.412100807808
"2162",103.838670718133
"2163",108.617439081432
"2164",102.670696996139
"2165",106.512577704502
"2166",111.34962140575
"2167",105.292772494297
"2168",103.576817778229
"2169",109.619778408986
"2170",110.241227693319
"2171",112.744635511434
"2172",102.409677258188
"2173",105.542663654171
"2174",99.694845133211
"2175",104.227358697191
"2176",110.963684355677
"2177",110.956770247346
"2178",113.773902212375
"2179",104.376280270749
"2180",104.417763943776
"2181",108.716026778088
"2182",101.052937950715
"2183",108.174668366615
"2184",105.508268593839
"2185",103.347492644433
"2186",103.774439734272
"2187",113.908273098459
"2188",106.927795128655
"2189",103.088360598923
"2190",103.173153403464
"2191",103.783307696859
"2192",103.128426170602
"2193",103.533352336121
"2194",107.273694495607
"2195",105.403685297728
"2196",103.167186647062
"2197",105.168496789903
"2198",106.675552368807
"2199",104.27678448642
"2200",108.867349445558
"2201",106.599217131894
"2202",103.783168678487
"2203",106.06232561735
"2204",105.393669431039
"2205",107.370163075749
"2206",102.315837309452
"2207",103.720123849188
"2208",105.758118018903
"2209",102.67875857887
"2210",105.196478547177
"2211",115.406342020562
"2212",106.369522613284
"2213",106.878019645934
"2214",114.073351303238
"2215",107.984410274772
"2216",116.62997072627
"2217",109.425194059273
"2218",108.190645157025
"2219",103.360246856158
"2220",112.33351374411
"2221",102.200351991625
"2222",104.083848791038
"2223",104.571728172465
"2224",110.82007610137
"2225",103.572013052894
"2226",104.933311950188
"2227",102.68041092292
"2228",104.653376861689
"2229",105.38231575723
"2230",104.300907143086
"2231",103.915030045725
"2232",105.710227186486
"2233",105.369011977077
"2234",105.982355700974
"2235",106.766657701514
"2236",105.108086943034
"2237",107.754557719938
"2238",103.242302208716
"2239",105.48388547077
"2240",109.933350684275
"2241",104.815079129845
"2242",105.733590432228
"2243",102.861453232024
"2244",106.029338157007
"2245",105.641345264217
"2246",103.488749487371
"2247",106.942426205386
"2248",101.53492541487
"2249",105.542364266825
"2250",108.506196007193
"2251",114.310485824789
"2252",103.458908499111
"2253",111.117836559961
"2254",109.529672629104
"2255",103.866038345883
"2256",114.619187077229
"2257",106.813783317599
"2258",103.119354593681
"2259",103.570078527087
"2260",103.056350369271
"2261",107.384463044313
"2262",103.981233438606
"2263",103.840113524448
"2264",118.578716015214
"2265",103.789786695217
"2266",110.122094902042
"2267",115.273095837164
"2268",105.247203060397
"2269",101.1823184423
"2270",103.645689930705
"2271",103.427099778166
"2272",106.459070668153
"2273",102.528433129891
"2274",103.449752747374
"2275",102.158304045539
"2276",106.489129368461
"2277",103.264961659861
"2278",103.644147928634
"2279",107.193912242243
"2280",123.794108918995
"2281",106.892428465573
"2282",105.566985678136
"2283",104.319697406805
"2284",103.498111181795
"2285",106.536312341907
"2286",116.224086774732
"2287",104.901188605123
"2288",102.719942837449
"2289",104.460586973275
"2290",103.630069356392
"2291",102.322082626258
"2292",107.610318400805
"2293",104.788192716792
"2294",111.037821833143
"2295",106.457831954496
"2296",119.617325331085
"2297",105.28804423792
"2298",104.353725653427
"2299",104.144031385532
"2300",105.01991615113
"2301",114.433172687853
"2302",108.591202134613
"2303",105.125342114206
"2304",107.556867637387
"2305",104.666457104889
"2306",105.557446560152
"2307",114.539764907988
"2308",104.337734120017
"2309",104.545681649194
"2310",103.13368614552
"2311",103.607102875311
"2312",107.921547632275
"2313",102.551104231493
"2314",102.090359412479
"2315",116.298394132334
"2316",106.795660926881
"2317",105.333487428163
"2318",105.122223766274
"2319",105.193633661081
"2320",105.471730338968
"2321",106.084155847982
"2322",106.999101985711
"2323",109.105362680212
"2324",111.098651224327
"2325",107.420081725082
"2326",108.681127723873
"2327",106.118248931013
"2328",108.969911433667
"2329",105.155731542872
"2330",104.315963477145
"2331",104.032063870829
"2332",106.159236900018
"2333",111.723712166053
"2334",104.76061312467
"2335",105.308079198765
"2336",106.667594045914
"2337",103.924124656195
"2338",104.634258365937
"2339",105.223356843252
"2340",106.897781690466
"2341",101.294493436073
"2342",103.975507403059
"2343",103.047917077565
"2344",106.146992830226
"2345",105.835160443813
"2346",112.298201763073
"2347",104.120024306093
"2348",103.757666813201
"2349",105.292367140898
"2350",117.875815397688
"2351",111.681908759814
"2352",103.930035290485
"2353",104.282371347964
"2354",106.866639751976
"2355",109.102865005971
"2356",112.242130610091
"2357",103.298945325069
"2358",103.602522762925
"2359",108.901886121753
"2360",107.441607963584
"2361",105.925277983976
"2362",103.352229450523
"2363",103.702014809049
"2364",110.41159690553
"2365",99.4288609138894
"2366",106.730908478878
"2367",113.678964347073
"2368",104.603186712506
"2369",103.408004302969
"2370",103.770252457804
"2371",103.41373838593
"2372",107.83023560164
"2373",118.550067398254
"2374",105.344704370769
"2375",104.366328363983
"2376",106.953265604106
"2377",103.71194251239
"2378",103.528759680012
"2379",107.792820099461
"2380",108.32688091681
"2381",104.117259131469
"2382",103.24584889963
"2383",103.379168824391
"2384",104.789594945136
"2385",103.987003204727
"2386",106.888982384268
"2387",103.16784910848
"2388",108.346457326595
"2389",104.376100147294
"2390",109.073456965284
"2391",109.071716289071
"2392",100.035283648887
"2393",103.608235488734
"2394",102.278462083262
"2395",107.992854409232
"2396",105.658842258231
"2397",104.391975648871
"2398",112.286925113579
"2399",107.922505953873
"2400",104.105765300626
"2401",106.276631317306
"2402",105.192787498336
"2403",104.123420204506
"2404",106.898049085598
"2405",104.472432438117
"2406",104.905236802968
"2407",104.715836792315
"2408",104.471382889868
"2409",111.527352636933
"2410",121.234873720687
"2411",110.694301929524
"2412",107.486095312622
"2413",107.817837735651
"2414",103.500592980304
"2415",103.014890716922
"2416",104.002357247233
"2417",104.790788327668
"2418",104.057698221381
"2419",105.914227866378
"2420",109.129701788684
"2421",109.116153606696
"2422",103.062730584021
"2423",114.501112471197
"2424",116.091041519117
"2425",100.731224979562
"2426",110.254936475259
"2427",108.066413064052
"2428",110.134630291868
"2429",105.743448755567
"2430",104.10820522591
"2431",106.356551674038
"2432",111.877586880544
"2433",103.51680958748
"2434",110.546782437899
"2435",110.537623263501
"2436",101.810287969915
"2437",105.06369610627
"2438",103.440524586202
"2439",108.412431193619
"2440",104.919065055762
"2441",104.809829441249
"2442",105.695318854902
"2443",109.991765996067
"2444",106.870167605545
"2445",103.843102372876
"2446",103.2871424941
"2447",102.931092074509
"2448",105.587900380306
"2449",103.324854544484
"2450",111.079233799636
"2451",100.442127310941
"2452",108.601458555137
"2453",100.91719451764
"2454",104.106883993747
"2455",110.187482573984
"2456",109.156449572776
"2457",103.621749011666
"2458",102.729701926504
"2459",111.495232030338
"2460",103.305754517893
"2461",105.846958560002
"2462",105.014989563751
"2463",106.753130993002
"2464",108.392360579665
"2465",106.690087972583
"2466",105.107732026394
"2467",110.290963697016
"2468",105.200898933997
"2469",108.863504124541
"2470",109.72852001666
"2471",112.447758767668
"2472",104.804368357967
"2473",101.037768033637
"2474",103.237042391607
"2475",105.50762181445
"2476",106.892967533164
"2477",103.944160760531
"2478",105.664176845588
"2479",101.48047698486
"2480",103.960884195839
"2481",103.547968752535
"2482",107.234047250605
"2483",107.243527331188
"2484",103.684603617786
"2485",102.982641231969
"2486",113.616663994958
"2487",107.35117924467
"2488",105.835157823048
"2489",101.933142864972
"2490",119.792701460298
"2491",108.127480611613
"2492",104.687951697733
"2493",107.708778865403
"2494",104.263679883058
"2495",105.337543454501
"2496",107.723790326711
"2497",104.852717090239
"2498",104.685707386564
"2499",104.710143383036
"2500",104.808780738454
"2501",103.209595589971
"2502",109.904177861924
"2503",104.280470565916
"2504",101.066979324001
"2505",114.993398357216
"2506",104.334280303631
"2507",104.970588119839
"2508",106.757871868093
"2509",103.369915972422
"2510",103.148997914883
"2511",117.365339834837
"2512",105.659701912015
"2513",107.658211786829
"2514",104.379376972738
"2515",101.727142148621
"2516",104.504549083237
"2517",106.529240337449
"2518",103.538747928404
"2519",104.142265308455
"2520",105.78469982043
"2521",105.246545710561
"2522",104.503329705508
"2523",105.437676298306
"2524",110.052997415762
"2525",104.491255510763
"2526",112.880142009762
"2527",103.489231737449
"2528",104.610951155499
"2529",105.185404969486
"2530",103.869074591671
"2531",107.089268195974
"2532",109.850558688654
"2533",110.848313706322
"2534",114.986064812486
"2535",104.764202279675
"2536",105.491799798496
"2537",108.310479357918
"2538",109.678824536241
"2539",100.908960331262
"2540",116.05614475682
"2541",111.030095009904
"2542",107.511478354588
"2543",102.590760051736
"2544",109.512490982396
"2545",102.709715653035
"2546",107.5202723567
"2547",103.499609097077
"2548",109.12960794628
"2549",111.167063599573
"2550",106.922020927119
"2551",105.808799075257
"2552",101.981569116692
"2553",103.878969665925
"2554",103.05233554357
"2555",106.501666287136
"2556",102.680256839569
"2557",106.186859204797
"2558",110.903875688991
"2559",113.11199216082
"2560",107.464753138221
"2561",108.437182586323
"2562",102.806382260705
"2563",119.209523932393
"2564",105.12053213517
"2565",104.118954599264
"2566",102.926150550186
"2567",105.532793931449
"2568",107.070350062505
"2569",109.412116693388
"2570",105.991917238541
"2571",105.721170558616
"2572",114.048069805458
"2573",103.949346722293
"2574",103.134313950213
"2575",105.623442469692
"2576",104.210382028794
"2577",103.502960149461
"2578",112.20164342533
"2579",102.777954047503
"2580",104.470649719767
"2581",113.670336570029
"2582",104.764460065126
"2583",113.370752331703
"2584",103.182445774336
"2585",104.031939062893
"2586",100.60634334735
"2587",104.977992504109
"2588",105.998918587627
"2589",105.109898640587
"2590",110.423139374874
"2591",102.36953443381
"2592",111.404185553075
"2593",104.474579992063
"2594",104.686626906963
"2595",105.773327973594
"2596",111.517443543235
"2597",103.201785095829
"2598",113.727729692474
"2599",107.044583721266
"2600",102.324695844567
"2601",114.966827686889
"2602",103.577651080045
"2603",104.413619685356
"2604",107.54666234199
"2605",104.122356865097
"2606",107.820047778338
"2607",104.784758368465
"2608",104.498672291523
"2609",102.817215372657
"2610",105.164490896473
"2611",103.942895530212
"2612",105.747044130959
"2613",102.660473320136
"2614",105.975488997418
"2615",110.273951535101
"2616",108.335986607605
"2617",103.965082262372
"2618",106.022984556283
"2619",105.376146119862
"2620",104.551488926501
"2621",115.043002714734
"2622",104.825046677299
"2623",106.933364930649
"2624",104.721491288437
"2625",107.878857991315
"2626",103.152579337496
"2627",114.701931188688
"2628",105.208325668695
"2629",111.396641141054
"2630",105.518010106421
"2631",113.995170449826
"2632",104.689399498616
